shrid2,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
11-32-594-05654-627838,6.38,1742.0,8493.0,8017.0,3307.0,3014.0,293.0,6324.0,2098.0,708.0,0.0,,,,306.0,9.0,9.0,9.0,3.0,3.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1436.0,13.0,1.0,66.0,747.0,14.0,6.0,20.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,350.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05654-627845,5.52,3507.0,15735.0,14625.0,6323.0,5900.0,423.0,11648.0,1974.0,1196.0,0.0,2470.0,,,307.0,10.0,10.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,15000.0,0.0,,,,,,23.0,7.0,30.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,1.0
11-32-594-05654-627852,6.91,2303.0,10927.0,10115.0,4450.0,4267.0,183.0,7887.0,1848.0,1556.0,0.0,,,,290.0,12.0,12.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.5,8.0,16.5,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,1.0
11-32-594-05654-627854,4.69,1968.0,9351.0,8633.0,3658.0,3564.0,94.0,6901.0,1936.0,790.0,0.0,,,,289.0,12.0,12.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,134.0,0.0,145.0,513.0,23.0,15.0,38.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05654-627855,3.13,1169.0,5417.0,5043.0,2111.0,2026.0,85.0,4045.0,1997.0,432.0,1.0,,,,287.0,8.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,3118.0,0.0,0.0,65.0,380.0,12.0,20.0,32.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05654-627864,6.08,2505.0,12109.0,11252.0,4221.0,4055.0,166.0,9552.0,2356.0,1718.0,2.0,,,,291.0,15.0,15.0,4.0,3.0,0.0,0.0,3.0,30000.0,0.0,0.0,0.0,0.0,2200.0,80.0,10.0,300.0,700.0,4.0,11.0,15.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,82.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05655-627882,11.81,6522.0,30074.0,27928.0,11213.0,10018.0,1195.0,22683.0,2264.0,2245.0,0.0,,,,250.0,48.0,2.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,2500.0,0.0,0.0,560.0,1000.0,17.0,9.0,26.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.0,2.0,,,,0.0,0.0,1.0,1.0
11-32-594-05656-627922,6.41,2225.0,10363.0,9482.0,3384.0,3091.0,293.0,8368.0,2707.0,1550.0,1.0,3355.1,,,285.0,13.0,15.0,0.0,3.0,0.0,0.0,3.0,5000.0,0.0,0.0,0.0,0.0,1300.0,57.0,450.0,470.0,190.0,11.0,10.0,21.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05656-627937,10.13,3427.0,14796.0,13861.0,4967.0,4384.0,583.0,11636.0,2654.0,1787.0,15.0,,,,260.0,40.0,24.0,,3.0,0.0,0.0,3.0,0.0,0.0,8000.0,8000.0,0.0,1229.0,50.0,150.0,509.0,420.0,36.0,40.0,76.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-594-05656-803282,11.24,5239.0,24597.0,23239.0,7719.0,7499.0,220.0,19772.0,2637.0,2757.0,2.0,,,,290.0,22.0,0.0,0.0,3.0,0.0,0.0,3.0,1400000.0,0.0,0.0,0.0,0.0,2200.0,90.0,750.0,1447.0,78.0,80.1,10.9,91.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,236.0,16.0,9.0,8.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,5.0,3.0,7.0,3.0,2.0,10.0,1.0,3.0,8756700.0,7984900.0,,0.0,0.0,1.0,1.0
11-32-594-05656-803283,25.23,8626.0,40042.0,37206.0,14087.0,12282.0,1805.0,30982.0,2523.0,3371.0,15.0,2470.0,,,268.0,29.0,18.0,0.0,3.0,3.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0,7645.0,269.0,1700.0,1859.0,1804.0,120.2,49.9,170.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2714.0,0.0,3036.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,144.0,13.0,8.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,3.0,2.0,1.0,3.0,9.0,2.0,2.0,8530100.0,4898900.0,,0.0,0.0,1.0,1.0
11-32-595-05657-803284,13.59,5060.0,21996.0,20469.0,8003.0,7484.0,519.0,16664.0,2227.0,2295.0,34.0,2915.5,30.0,24.0,228.0,38.0,0.0,15.0,3.0,3.0,0.0,0.0,227000.0,0.0,727000.0,0.0,0.0,9847.0,527.0,2100.0,1857.0,1311.0,64.1,12.1,76.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4213.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,181.0,9.0,5.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,160.0,1.0,3.0,6.0,6.0,1.0,11.0,1.0,5.0,13577900.0,12550000.0,,0.0,0.0,1.0,1.0
11-32-595-05658-627979,28.92,10563.0,49594.0,43329.0,18595.0,17377.0,1218.0,37802.0,2175.0,6056.0,166.0,1971.0,34.0,29.0,240.0,20.0,5.0,5.0,3.0,0.0,0.0,3.0,2200.0,0.0,0.0,0.0,0.0,9985.0,222.0,220.0,650.0,3805.0,87.0,32.0,119.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,77.0,21.0,8.0,4.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,4.0,,,,0.0,0.0,1.0,1.0
11-32-595-05658-627980,17.02,6522.0,30800.0,28092.0,10455.0,9787.0,668.0,24382.0,2491.0,3037.0,11.0,1971.0,34.0,29.0,240.0,12.0,2.0,2.0,3.0,0.0,0.0,3.0,25000.0,0.0,0.0,0.0,0.0,1216.0,468.0,328.0,476.0,166.0,42.8,46.0,88.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,24.0,13.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,0.0,0.0,1.0,1.0
11-32-595-05658-803285,24.05,6038.0,27097.0,25269.0,10252.0,9618.0,634.0,20139.0,2094.0,1327.0,12.0,1200.0,35.2,23.6,251.0,32.0,11.0,0.0,3.0,0.0,0.0,3.0,16000000.0,0.0,5600000.0,0.0,0.0,3518.0,151.0,962.0,1060.0,644.0,54.18,25.23,79.41,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3574.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,921.0,13.0,4.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,3.0,2.0,3.0,3.0,9.0,0.0,1.0,5666000.0,5545000.0,,0.0,0.0,1.0,1.0
11-32-595-05658-803286,7.18,4949.0,22136.0,21121.0,7715.0,7583.0,132.0,17059.0,2250.0,1013.0,5.0,1971.0,34.0,29.0,240.0,21.0,0.0,0.0,3.0,0.0,0.0,3.0,1800000.0,0.0,0.0,32000.0,0.0,5445.0,222.0,1743.0,2071.0,77.0,48.7,7.0,55.7,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,167.0,14.0,9.0,7.0,1.0,24.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,113.0,0.0,5.0,10.0,1.0,2.0,20.0,1.0,8.0,26536900.0,26367700.0,,0.0,0.0,1.0,1.0
11-32-595-05659-627984,10.83,5333.0,24023.0,22974.0,8164.0,7484.0,680.0,18661.0,2493.0,1788.0,0.0,1971.0,34.0,29.0,270.0,42.0,37.0,14.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6600.0,16.0,360.0,1460.0,530.0,16.0,60.0,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,26.0,5.0,4.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627985,9.83,5267.0,23684.0,22111.0,9152.0,8717.0,435.0,17401.0,1996.0,1172.0,65.0,1971.0,34.0,29.0,206.0,40.0,30.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,25.0,20.0,200.0,375.0,18.0,30.0,48.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,58.0,6.0,3.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627986,6.88,3620.0,16796.0,15499.0,6125.0,5782.0,343.0,12850.0,2222.0,1412.0,6.0,1971.0,34.0,29.0,220.0,37.0,,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,0.0,16.0,255.0,290.0,10.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,300.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,2.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627988,14.66,4828.0,22483.0,20056.0,8178.0,7554.0,624.0,17255.0,2284.0,2256.0,4.0,1971.0,34.0,29.0,248.0,26.0,,8.0,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,1500.0,56.0,300.0,200.0,500.0,25.0,31.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,2.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627990,21.0,6686.0,30532.0,28229.0,10727.0,9277.0,1450.0,23730.0,2558.0,3973.0,332.0,1971.0,34.0,29.0,250.0,38.0,38.0,17.0,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,5020.0,10.0,220.0,515.0,340.0,76.0,52.0,128.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4000.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,13.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627991,7.74,4370.0,19821.0,18608.0,7606.0,6582.0,1024.0,14908.0,2265.0,690.0,6.0,1971.0,32.0,23.5,240.0,18.0,,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2333.0,171.0,300.0,521.0,252.0,93.0,20.4,113.4,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-627992,14.21,7557.0,30718.0,28736.0,10713.0,9471.0,1242.0,23742.0,2507.0,3165.0,220.0,1971.0,34.0,29.0,240.0,12.0,,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4248.0,6.0,22.0,272.0,127.0,30.0,48.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,,1215.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,550.0,7.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,4.0,2.0,1.0,,,,0.0,0.0,1.0,1.0
11-32-595-05659-803287,9.02,5446.0,24912.0,23394.0,8401.0,8133.0,268.0,19505.0,2398.0,1328.0,118.0,1971.0,34.0,29.0,258.0,37.0,0.0,16.0,3.0,3.0,0.0,0.0,434000.0,1500000.0,0.0,0.0,0.0,4336.0,72.0,1220.0,1728.0,155.0,54.1,14.2,68.3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,169.0,36.0,7.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,0.0,2.0,1.0,2.0,1.0,9.0,0.0,8.0,3951900.0,4931900.0,,0.0,0.0,1.0,1.0
11-32-595-05661-628008,12.87,6670.0,29296.0,26958.0,10814.0,10291.0,523.0,22353.0,2172.0,2910.0,44.0,2895.3,31.1,24.0,275.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0,,0.0,0.0,,0.0,,,,,,40.0,54.4,94.4,12.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-628009,10.59,4104.0,19043.0,18106.0,6419.0,5913.0,506.0,14988.0,2535.0,1793.0,4.0,2895.3,31.1,24.0,225.0,8.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,15.0,0.0,1200.0,50.0,8.0,262.0,270.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,100.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-628011,19.27,4247.0,19995.0,19027.0,6539.0,5635.0,904.0,15783.0,2801.0,2985.0,17.0,2895.3,31.1,24.0,222.0,9.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,10.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-628012,10.49,3966.0,16359.0,15423.0,5942.0,5640.0,302.0,12470.0,2211.0,3477.0,12.0,1545.0,30.0,24.0,215.0,9.0,9.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2500.0,51.0,70.0,401.0,150.0,12.0,27.4,39.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-628015,12.34,6769.0,31005.0,29482.0,10232.0,10018.0,214.0,24763.0,2472.0,3410.0,125.0,1545.0,30.0,24.0,225.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,,0.0,0.0,0.0,5300.0,11.0,920.0,2000.0,50.0,95.0,90.0,185.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-803288,109.47,107529.0,515836.0,489420.0,182372.0,175238.0,7134.0,400216.0,2284.0,23647.0,980.0,2895.3,31.1,24.0,219.0,0.0,,0.0,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,84600.0,8700.0,22000.0,13690.0,1300.0,1402.7,107.0,1509.7,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,42630.0,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,8.0,4.0,0.0,0.0,1.0,1603.0,154.0,78.0,49.0,1.0,115.0,0.0,8.0,6.0,6.0,0.0,1.0,0.0,1.0,7.0,,9.0,28.0,14.0,37.0,39.0,161.0,13.0,82.0,83715000.0,85171300.0,,0.0,0.0,1.0,1.0
11-32-595-05661-803289,27.0,11430.0,48037.0,43793.0,17271.0,16521.0,750.0,37071.0,2244.0,4631.0,269.0,2895.3,31.1,24.0,235.0,8.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,5000.0,0.0,0.0,0.0,12000.0,400.0,1100.0,700.0,200.0,110.0,10.0,120.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,7.0,1.0,0.0,,,,0.0,0.0,1.0,1.0
11-32-595-05661-803290,18.69,10415.0,45423.0,42879.0,16744.0,15676.0,1068.0,34334.0,2190.0,5628.0,33.0,1545.0,30.0,24.0,240.0,8.0,8.0,0.0,3.0,0.0,0.0,3.0,100000.0,0.0,0.0,0.0,0.0,6873.0,358.0,3157.0,1842.0,545.0,94.6,38.8,133.4,8.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,416.0,0.0,1481.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,182.0,14.0,6.0,5.0,1.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,2.0,5.0,4928000.0,5687600.0,,0.0,0.0,1.0,1.0
11-32-595-05662-628031,29.36,5201.0,22507.0,21326.0,8156.0,7826.0,330.0,17047.0,2178.0,1620.0,22.0,1545.0,30.0,24.0,226.0,38.0,24.0,0.0,3.0,3.0,3.0,3.0,200000.0,0.0,0.0,0.0,0.0,4172.0,168.0,50.0,300.0,366.0,40.4,50.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,60.0,13.0,6.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1830800.0,1769900.0,,0.0,0.0,1.0,1.0
11-32-595-05662-628035,23.18,3574.0,14926.0,13789.0,6347.0,5574.0,773.0,10481.0,1880.0,1047.0,67.0,2915.5,31.1,24.0,194.0,42.0,19.0,20.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2884.0,102.0,524.0,292.0,255.0,32.0,48.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,240.0,8.0,5.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1515100.0,1594400.0,,0.0,0.0,1.0,1.0
11-32-595-05662-803291,13.18,5465.0,24119.0,22400.0,8473.0,8282.0,191.0,19122.0,2309.0,1541.0,37.0,2915.5,30.0,24.0,209.0,42.0,0.0,33.0,3.0,3.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,13556.0,420.0,2582.0,3025.0,2050.0,54.5,30.5,85.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,150.0,13.0,9.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,114.0,1.0,3.0,1.0,2.0,2.0,11.0,2.0,1.0,5831600.0,4841000.0,,0.0,0.0,1.0,1.0
