st_name,pc_name,pc_code,pc91_state_id,pc91_district_id,state_clean,district_clean,pc_weight_relative,dist_weight_relative,pc_weight_absolute
TN,Sriperumbudur,S2204,2,10,andhra pradesh,chittoor,0.03866478113756234,0.00767503569534314,0.03711448822942964
TN,Sriperumbudur,S2204,23,3,tamil nadu,vellore,0.016619769529541223,0.008555800309019977,0.015953387616120362
TN,Sriperumbudur,S2204,2,9,andhra pradesh,sri potti sriramulu nellore,0.006598173820287146,0.0016677703580981256,0.006333615175979174
TN,Tenkasi,S2237,23,20,tamil nadu,tirunelveli,0.9417164382204414,0.4890635053828716,0.9375569599841964
TN,Tenkasi,S2237,23,21,tamil nadu,kanniyakumari,0.036511042090532464,0.06629411175132637,0.0363497760461113
TN,Tenkasi,S2237,12,13,kerala,kollam,0.011484580324495555,0.015311107727090342,0.011433853948727478
TN,Tenkasi,S2237,12,14,kerala,thiruvananthapuram,0.010287939364530674,0.015155269689040428,0.010242498446069658
TN,Thanjavur,S2231,23,13,tamil nadu,thanjavur,0.8159485604002112,0.13659766634703527,0.8159485604002109
TN,Thanjavur,S2231,23,12,tamil nadu,tiruchirappalli,0.14804726701988696,0.03171203916919709,0.1480472670198869
TN,Thanjavur,S2231,23,14,tamil nadu,pudukkottai,0.036004172579901704,0.0209824712789359,0.03600417257990169
TN,Tindivanam,S2210,23,6,tamil nadu,cuddalore,0.9594138935377515,0.25220250948608913,0.9323330983582032
TN,Tindivanam,S2210,33,1,puducherry,puducherry,0.040586106462248445,0.40952019205431783,0.039440507004451716
TN,Tiruchendur,S2238,23,20,tamil nadu,tirunelveli,0.6330534839368127,0.3290787942588312,0.5933985637964482
TN,Tiruchendur,S2238,23,19,tamil nadu,thoothukkudi,0.19569658494302938,0.1616392909670367,0.1834380117820412
TN,Tiruchendur,S2238,23,21,tamil nadu,kanniyakumari,0.17124993112015785,0.3112400826883776,0.16052271372869553
TN,Tiruchengode,S2217,23,7,tamil nadu,salem,0.7132359582288273,0.2255345491877683,0.7132359582288279
TN,Tiruchengode,S2217,23,8,tamil nadu,erode,0.21503233950085446,0.07533256641884166,0.21503233950085465
TN,Tiruchengode,S2217,23,12,tamil nadu,tiruchirappalli,0.07173170227031817,0.017736845992658328,0.07173170227031822
TN,Tiruchirappalli,S2227,23,12,tamil nadu,tiruchirappalli,1.0,0.17194329150325588,0.9966453938488665
TN,Tirunelveli,S2236,23,19,tamil nadu,thoothukkudi,0.8300360653817389,0.6683450241536363,0.7807631228874482
TN,Tirunelveli,S2236,23,20,tamil nadu,tirunelveli,0.16996393461826112,0.08613037473252683,0.15987446558693966
TN,Tiruppattur,S2208,23,5,tamil nadu,tiruvannamalai,0.5568918927452495,0.4056081921963729,0.5556407820586053
TN,Tiruppattur,S2208,23,3,tamil nadu,vellore,0.39195545917323815,0.2783006727035785,0.391074893896479
TN,Tiruppattur,S2208,23,6,tamil nadu,cuddalore,0.03953671793377674,0.01549358257551526,0.03944789493066578
TN,Tiruppattur,S2208,23,4,tamil nadu,dharmapuri,0.011615930147735572,0.00516978666626104,0.011589833854123714
TN,Vandavasi,S2209,23,5,tamil nadu,tiruvannamalai,0.578791777005736,0.4089720864033855,0.5787917770057358
TN,Vandavasi,S2209,23,6,tamil nadu,cuddalore,0.35989281294862796,0.13682325022510008,0.3598928129486278
TN,Vandavasi,S2209,23,3,tamil nadu,vellore,0.054554945668221284,0.03757916778673428,0.054554945668221264
TN,Vandavasi,S2209,23,13,tamil nadu,nagapattinam,0.00676046437741478,0.001857531329759279,0.006760464377414776
TN,Vellore,S2207,23,3,tamil nadu,vellore,0.8126929222956495,0.34924195246323886,0.8126929222956499
TN,Vellore,S2207,23,5,tamil nadu,tiruvannamalai,0.13823509047896898,0.06093636097144381,0.13823509047896906
TN,Vellore,S2207,2,10,andhra pradesh,chittoor,0.049071987225381544,0.008131352355467117,0.04907198722538157
TR,Tripura East,S2302,24,2,tripura,north tripura,0.46321635999363925,1.0,0.3375457833117146
TR,Tripura East,S2302,24,3,tripura,south tripura,0.2508549653620911,0.3792058850055311,0.18279802505667722
TR,Tripura East,S2302,17,1,mizoram,aizawl,0.1672395658007383,0.07202311748155607,0.12186747946401637
TR,Tripura East,S2302,24,1,tripura,west tripura,0.06785255872537545,0.3287320560563418,0.04944416273418209
TR,Tripura East,S2302,4,21,assam,karimganj,0.05083655011815583,0.23815933670324477,0.03704459646186455
TR,Tripura West,S2301,24,3,tripura,south tripura,0.7477282384699414,0.6207941149944688,0.7222978708975494
TR,Tripura West,S2301,24,1,tripura,west tripura,0.25227176153005854,0.6712679439436581,0.24369195499904958
UK,Almora,S2803,25,6,uttar pradesh,pithoragarh,0.5725431173959766,0.9944573765093381,0.5484883648217124
UK,Almora,S2803,25,7,uttar pradesh,almora,0.39307738988925967,0.9452254996510573,0.37656268720742775
UK,Almora,S2803,25,2,uttar pradesh,chamoli,0.019322798414228216,0.029979072478180352,0.018510972857734485
UK,Almora,S2803,25,8,uttar pradesh,nainital,0.015056694300535464,0.03074481981630147,0.014424104291187357
UK,Garhwal,S2802,25,2,uttar pradesh,chamoli,0.6145206834384157,0.9700209275218198,0.5982568815089934
UK,Garhwal,S2802,25,5,uttar pradesh,garhwal,0.3442693330889957,0.9200757533090669,0.3351579583303707
UK,Garhwal,S2802,25,3,uttar pradesh,tehri garhwal,0.027507196905421732,0.08100286490621611,0.026779196019267294
UK,Garhwal,S2802,25,1,uttar pradesh,uttar kashi,0.00785205937660063,0.014710652552476569,0.0076442480825615845
UK,Garhwal,S2802,25,7,uttar pradesh,almora,0.005850727190566135,0.014314086716639517,0.0056958828204173
UK,Hardwar,S2805,25,13,uttar pradesh,hardwar,0.851049020435436,0.7793781688091113,0.8497555360212183
UK,Hardwar,S2805,25,4,uttar pradesh,dehra dun,0.09051712118217857,0.06256693734203618,0.09037954686782346
UK,Hardwar,S2805,25,5,uttar pradesh,garhwal,0.03968804558162802,0.015551324451535349,0.03962772488662936
UK,Hardwar,S2805,25,12,uttar pradesh,saharanpur,0.018745812800757492,0.011367202044713325,0.018717321590371965
UK,Nainital,S2804,25,8,uttar pradesh,nainital,0.950049282649564,0.9016206064585806,0.9422970988442689
UK,Nainital,S2804,25,7,uttar pradesh,almora,0.03620241790502839,0.04046041363230324,0.0359070144949935
UK,Nainital,S2804,25,5,uttar pradesh,garhwal,0.006882327452645261,0.008402325946575818,0.006826169242333961
UK,Nainital,S2804,25,6,uttar pradesh,pithoragarh,0.006865971992762358,0.005542623490662014,0.006809947239244876
UK,Tehri Garhwal,S2801,25,1,uttar pradesh,uttar kashi,0.4820443560090226,0.9852893474475235,0.4724019413435594
UK,Tehri Garhwal,S2801,25,3,uttar pradesh,tehri garhwal,0.2860432425511583,0.9189971350937839,0.2803214712607165
UK,Tehri Garhwal,S2801,25,4,uttar pradesh,dehra dun,0.17228901414647335,0.8861714410848679,0.16884268789870155
UK,Tehri Garhwal,S2801,9,9,himachal pradesh,shimla,0.027192734702063088,0.07462745470629677,0.026648793837251224
UK,Tehri Garhwal,S2801,9,12,himachal pradesh,kinnaur,0.02450614355546926,0.058344898355213046,0.024015943027099664
UK,Tehri Garhwal,S2801,9,11,himachal pradesh,sirmaur,0.007924509035813392,0.03797266818072894,0.007765993743203903
UP,Agra,S2469,25,20,uttar pradesh,agra,0.860309814628445,0.2342348260850246,0.8603098146284449
UP,Agra,S2469,25,19,uttar pradesh,mathura,0.12320906837260494,0.04282561254391798,0.12320906837260491
UP,Agra,S2469,21,6,rajasthan,bharatpur,0.016481116998950024,0.0041864453493987855,0.01648111699895002
UP,Akbarpur,S2423,25,48,uttar pradesh,faizabad,0.8789500546484185,0.24025851315116575,0.8789500546484179
UP,Akbarpur,S2423,25,57,uttar pradesh,azamgarh,0.05472790491897879,0.03188492046057133,0.054727904918978755
UP,Akbarpur,S2423,25,53,uttar pradesh,basti,0.04223136119864518,0.02236218864136619,0.04223136119864515
UP,Akbarpur,S2423,25,50,uttar pradesh,sultanpur,0.024090679233957645,0.012639099345801402,0.02409067923395763
UP,Aligarh,S2472,25,18,uttar pradesh,aligarh,0.9058849396692567,0.446445105330478,0.9058849396692572
UP,Aligarh,S2472,25,17,uttar pradesh,bulandshahr,0.08898991191084911,0.05327519485187081,0.08898991191084916
UP,Aligarh,S2472,8,9,haryana,faridabad,0.005125148419894302,0.0063518296984610536,0.005125148419894305
UP,Allahabad,S2452,25,45,uttar pradesh,allahabad,0.9793734891804947,0.38459213108866813,0.9772360968359033
UP,Allahabad,S2452,25,62,uttar pradesh,mirzapur,0.02062651081950536,0.012440380898950438,0.020581495361349417
UP,Amethi,S2421,25,33,uttar pradesh,rae bareli,0.4764591497658932,0.3477637714292969,0.47645914976589243
UP,Amethi,S2421,25,50,uttar pradesh,sultanpur,0.47337348023238457,0.3658590451925823,0.4733734802323838
UP,Amethi,S2421,25,44,uttar pradesh,pratapgarh,0.03148949110506379,0.028387338654353365,0.031489491105063744
UP,Amethi,S2421,25,48,uttar pradesh,bara banki,0.018677878896658402,0.007521161827544738,0.018677878896658374
UP,Amroha,S2402,25,10,uttar pradesh,moradabad,0.659034957076681,0.21123479474508755,0.659034957076681
UP,Amroha,S2402,25,9,uttar pradesh,bijnor,0.34096504292331903,0.1625123336663992,0.34096504292331903
UP,Aonla,S2407,25,25,uttar pradesh,bareilly,0.673798356226182,0.434298110175846,0.6707942910170821
UP,Aonla,S2407,25,24,uttar pradesh,budaun,0.26648429915267624,0.13858499694414644,0.26529620451804464
UP,Aonla,S2407,25,11,uttar pradesh,rampur,0.03137594810239021,0.03415079533202419,0.031236061453475215
UP,Aonla,S2407,25,27,uttar pradesh,shahjahanpur,0.02834139651875163,0.01698592466115541,0.028215039126406338
UP,Azamgarh,S2441,25,57,uttar pradesh,azamgarh,0.979795470700428,0.501630665206074,0.9768913031183813
UP,Azamgarh,S2441,25,48,uttar pradesh,faizabad,0.020204529299571873,0.004853281252104463,0.020144641965166885
UP,Baghpat,S2477,25,15,uttar pradesh,meerut,0.5796295396187946,0.3372589506224919,0.5796295396187952
UP,Baghpat,S2477,25,16,uttar pradesh,ghaziabad,0.2694239662468196,0.21112156918313943,0.2694239662468198
UP,Baghpat,S2477,25,14,uttar pradesh,muzaffarnagar,0.15094649413438574,0.06887191254330052,0.15094649413438588
UP,Bahraich,S2427,25,46,uttar pradesh,bahraich,0.9703783767427775,0.6695159970047312,0.9676226858068664
UP,Bahraich,S2427,25,28,uttar pradesh,kheri,0.015221041487845218,0.008434487837976243,0.015177816610757608
UP,Bahraich,S2427,25,47,uttar pradesh,gonda,0.014400581769377245,0.009114563212554749,0.014359686842609685
UP,Ballia,S2439,25,59,uttar pradesh,ballia,0.8509248021982758,0.4855663089062691,0.8509247994300216
UP,Ballia,S2439,5,3,bihar,bhojpur,0.10469241612345186,0.033734115365199026,0.10469241578286333
UP,Ballia,S2439,5,9,bihar,saran,0.02836985823899517,0.01320524485504026,0.028369858146701493
UP,Ballia,S2439,25,60,uttar pradesh,ghazipur,0.016012923439277113,0.006987113260722545,0.016012923387183388
UP,Balrampur,S2428,25,47,uttar pradesh,gonda,0.9397838093303046,0.44081842737155813,0.9348625202359696
UP,Balrampur,S2428,25,51,uttar pradesh,siddharthnagar,0.04524536651528297,0.04984873519237536,0.04500843380098188
UP,Balrampur,S2428,25,46,uttar pradesh,bahraich,0.014970824154412485,0.00765493514303998,0.014892427662673796
UP,Banda,S2455,25,42,uttar pradesh,banda,0.9543223087390388,0.7666639683418263,0.9477491826381378
UP,Banda,S2455,25,45,uttar pradesh,allahabad,0.01744024253277987,0.015334591907557808,0.017320118637164636
UP,Banda,S2455,25,43,uttar pradesh,fatehpur,0.016303457239183153,0.026054995754923458,0.016191163227681528
UP,Banda,S2455,13,8,madhya pradesh,chhatarpur,0.006473205780746755,0.005026023855840394,0.006428620007696819
UP,Banda,S2455,13,12,madhya pradesh,satna,0.005460785708251393,0.0048589804749618075,0.005423173223725319
UP,Bansgaon,S2433,25,54,uttar pradesh,gorakhpur,0.8564193022435491,0.4239313120837777,0.8563504508566242
UP,Bansgaon,S2433,25,56,uttar pradesh,mau,0.08463913702492155,0.06987139430023709,0.08463233250526976
UP,Bansgaon,S2433,25,55,uttar pradesh,deoria,0.028262433842351196,0.008915938917603457,0.028260161698597755
UP,Bansgaon,S2433,25,57,uttar pradesh,azamgarh,0.019446273621786837,0.008256966861271428,0.01944471024867524
UP,Bansgaon,S2433,25,48,uttar pradesh,faizabad,0.011232853267391327,0.002237753822809062,0.011231950207961725
UP,Bara Banki,S2425,25,48,uttar pradesh,bara banki,0.9605403813571413,0.30664121182125226,0.9584761673642829
UP,Bara Banki,S2425,25,32,uttar pradesh,lucknow,0.019065154338850206,0.019955210498982363,0.019024183069837386
UP,Bara Banki,S2425,25,29,uttar pradesh,sitapur,0.014084869005645796,0.006424146813363148,0.014054600435731065
UP,Bara Banki,S2425,25,50,uttar pradesh,sultanpur,0.006309595298362725,0.003866062708745373,0.006296035894555305
UP,Bareilly,S2408,25,25,uttar pradesh,bareilly,0.9046190101879245,0.5334997378867942,0.903789422643072
UP,Bareilly,S2408,25,8,uttar pradesh,nainital,0.05637691146199935,0.02020766814429399,0.05632521059894054
UP,Bareilly,S2408,25,26,uttar pradesh,pilibhit,0.023740666187575633,0.017343338545622634,0.02371889463429861
UP,Bareilly,S2408,25,11,uttar pradesh,rampur,0.01526341216250042,0.015200788069892595,0.0152494147376405
UP,Basti,S2430,25,53,uttar pradesh,basti,0.626290918134181,0.31778168148662195,0.6262909181341808
UP,Basti,S2430,25,47,uttar pradesh,gonda,0.3367930220001226,0.10773623262310193,0.33679302200012246
UP,Basti,S2430,25,48,uttar pradesh,faizabad,0.036916059865696405,0.009669487291593908,0.03691605986569639
UP,Bijnor,S2401,25,9,uttar pradesh,bijnor,0.8868124917432081,0.7866662234134719,0.8866276361327723
UP,Bijnor,S2401,25,5,uttar pradesh,garhwal,0.07855497818872297,0.05597059629282204,0.0785386034436883
UP,Bijnor,S2401,25,13,uttar pradesh,hardwar,0.028307875841560876,0.04713890548736487,0.028301975079316824
UP,Bijnor,S2401,25,8,uttar pradesh,nainital,0.006324654226507983,0.003502970745101689,0.006323335855568555
UP,Bilhaur,S2460,25,36,uttar pradesh,kanpur dehat,0.6945580042939794,0.2788912086423849,0.69182401455553
UP,Bilhaur,S2460,25,36,uttar pradesh,kanpur nagar,0.27911733013287615,0.11207612477653532,0.2780186401578288
UP,Bilhaur,S2460,25,31,uttar pradesh,unnao,0.01391984324385726,0.008122697204904545,0.013865050543529494
UP,Bilhaur,S2460,25,34,uttar pradesh,farrukhabad,0.0124048223292871,0.007192719342134737,0.012355993208110917
UP,Budaun,S2406,25,24,uttar pradesh,budaun,0.8760379248542559,0.5365058606581986,0.8759904458358658
UP,Budaun,S2406,25,21,uttar pradesh,firozabad,0.10877742345668,0.0559667611942484,0.10877152799811342
UP,Budaun,S2406,25,18,uttar pradesh,aligarh,0.01014150694999841,0.006328925987406954,0.010140957306220073
UP,Budaun,S2406,25,27,uttar pradesh,shahjahanpur,0.00504314473906569,0.003559396361528863,0.005042871413499505
UP,Bulandshahr,S2474,25,17,uttar pradesh,bulandshahr,0.8276702383102766,0.38188981501705155,0.8276702383102768
UP,Bulandshahr,S2474,25,10,uttar pradesh,moradabad,0.076095304893926,0.02301297306137014,0.076095304893926
UP,Bulandshahr,S2474,25,16,uttar pradesh,ghaziabad,0.060025857858987446,0.04331175701271945,0.06002585785898745
UP,Bulandshahr,S2474,25,24,uttar pradesh,budaun,0.036208598936809853,0.013496689357062115,0.03620859893680986
UP,Chail,S2453,25,45,uttar pradesh,allahabad,0.7166695104499046,0.25817217630637457,0.7166695104499053
UP,Chail,S2453,25,43,uttar pradesh,fatehpur,0.20178933842938895,0.13212357584171983,0.20178933842938918
UP,Chail,S2453,25,33,uttar pradesh,rae bareli,0.04809518428368618,0.027371959181737203,0.048095184283686226
UP,Chail,S2453,25,42,uttar pradesh,banda,0.018131662779482364,0.005967857085636693,0.01813166277948238
UP,Chail,S2453,25,44,uttar pradesh,pratapgarh,0.015314304057537998,0.010764699903155725,0.015314304057538015
UP,Chandauli,S2447,25,61,uttar pradesh,varanasi,0.9129128614482868,0.5306406326518434,0.9090882665642611
UP,Chandauli,S2447,5,4,bihar,rohtas,0.03699222472842846,0.014874432220893486,0.03683724797279307
UP,Chandauli,S2447,25,63,uttar pradesh,sonbhadra,0.02100017117293816,0.008340887134639464,0.020912192187622667
UP,Chandauli,S2447,25,60,uttar pradesh,ghazipur,0.014944914275577068,0.012170932094527487,0.014882303433847997
UP,Chandauli,S2447,25,58,uttar pradesh,jaunpur,0.014149828374769635,0.009816225935557145,0.014090548498784397
UP,Deoria,S2437,25,55,uttar pradesh,deoria,0.9654491687688833,0.2810670640075658,0.9624140493343062
UP,Deoria,S2437,25,54,uttar pradesh,gorakhpur,0.0345508312311167,0.015783036717088104,0.03444221246304206
UP,Domariaganj,S2431,25,51,uttar pradesh,siddharthnagar,0.8135470278368953,0.9501512648076247,0.8130576962933291
UP,Domariaganj,S2431,25,53,uttar pradesh,basti,0.16945583703759512,0.13365106230016152,0.16935391289127458
UP,Domariaganj,S2431,25,52,uttar pradesh,mahrajganj,0.01060869818053341,0.014118229079949939,0.010602317270176315
UP,Domariaganj,S2431,25,47,uttar pradesh,gonda,0.0063884369449762005,0.003176555516861086,0.006384594433597883
UP,Etah,S2467,25,21,uttar pradesh,firozabad,0.8522059074938185,0.380943412501525,0.8522059074938177
UP,Etah,S2467,25,24,uttar pradesh,budaun,0.08847265307241754,0.04707443691243756,0.08847265307241746
UP,Etah,S2467,25,34,uttar pradesh,farrukhabad,0.036469798362653336,0.022639084686581573,0.0364697983626533
UP,Etah,S2467,25,21,uttar pradesh,firozabad,0.013214293541962699,0.005906903521093755,0.013214293541962687
UP,Etah,S2467,25,23,uttar pradesh,mainpuri,0.00963734752914801,0.010007820761076125,0.009637347529148
UP,Etawah,S2462,25,35,uttar pradesh,etawah,0.9724650575404729,0.5483297015790255,0.971577211136505
UP,Etawah,S2462,25,23,uttar pradesh,mainpuri,0.02021261506587874,0.01975789514579661,0.020194161243335833
UP,Etawah,S2462,25,21,uttar pradesh,firozabad,0.007322327393648385,0.003081067714633642,0.007315642215610658
UP,Faizabad,S2424,25,48,uttar pradesh,faizabad,0.7947615429267961,0.2441148670185875,0.7947615584956386
UP,Faizabad,S2424,25,48,uttar pradesh,bara banki,0.12492972636281421,0.03837277207125252,0.12492972881010328
UP,Faizabad,S2424,25,50,uttar pradesh,sultanpur,0.03699600524482608,0.021810454333267393,0.03699600596955287
UP,Faizabad,S2424,25,53,uttar pradesh,basti,0.021968022795413225,0.013071125821362991,0.021968023225751972
UP,Faizabad,S2424,25,47,uttar pradesh,gonda,0.02134470267015039,0.00800678357276313,0.021344703088278714
UP,Farrukhabad,S2464,25,34,uttar pradesh,farrukhabad,0.7455864227547638,0.45707992802484376,0.7455864251077389
UP,Farrukhabad,S2464,25,23,uttar pradesh,mainpuri,0.14198017972686705,0.1456057003319831,0.14198018017493827
UP,Farrukhabad,S2464,25,27,uttar pradesh,shahjahanpur,0.06278391647109179,0.03802038418208863,0.06278391666922976
UP,Farrukhabad,S2464,25,21,uttar pradesh,firozabad,0.028973469791751267,0.012790428474704544,0.02897346988318782
UP,Farrukhabad,S2464,25,30,uttar pradesh,hardoi,0.012236410717917992,0.005658506496078979,0.012236410756534533
UP,Farrukhabad,S2464,25,24,uttar pradesh,budaun,0.00843960053760812,0.004434724362235902,0.008439600564242415
UP,Fatehpur,S2454,25,43,uttar pradesh,fatehpur,0.7105727108740503,0.6325346002151514,0.7052455519282967
UP,Fatehpur,S2454,25,42,uttar pradesh,banda,0.23471400611301338,0.10503001965263253,0.23295435675099305
UP,Fatehpur,S2454,25,33,uttar pradesh,rae bareli,0.029772528214685328,0.023036349856628054,0.029549323766232097
UP,Fatehpur,S2454,25,45,uttar pradesh,allahabad,0.018551298417465306,0.009085701790185429,0.018412219455090886
UP,Fatehpur,S2454,25,41,uttar pradesh,hamirpur,0.006389456380785708,0.0033559225377902202,0.006341554668270551
UP,Firozabad,S2468,25,20,uttar pradesh,agra,0.6036245393876276,0.3842427451764864,0.6009805598583112
UP,Firozabad,S2468,25,21,uttar pradesh,firozabad,0.31971741768907813,0.16257486270370083,0.3183170002898893
UP,Firozabad,S2468,21,6,rajasthan,bharatpur,0.04200938741160298,0.02494866621829094,0.041825379053579505
UP,Firozabad,S2468,25,35,uttar pradesh,etawah,0.034648655511691176,0.023609628427704435,0.034496888428159116
UP,Ghatampur,S2459,25,36,uttar pradesh,kanpur dehat,0.729061183123187,0.43882848646986916,0.7253625981826982
UP,Ghatampur,S2459,25,43,uttar pradesh,fatehpur,0.2107178018969133,0.19674275834181948,0.20964881385197282
UP,Ghatampur,S2459,25,36,uttar pradesh,kanpur nagar,0.0538020498650534,0.032383937943475084,0.053529107818480755
UP,Ghatampur,S2459,25,35,uttar pradesh,etawah,0.006418965114846254,0.005383667194932952,0.006386401198049051
UP,Ghazipur,S2446,25,60,uttar pradesh,ghazipur,0.9725881188913523,0.4556013399282115,0.9682028668782517
UP,Ghazipur,S2446,5,4,bihar,rohtas,0.015697506915779914,0.003630665605312665,0.01562672924282052
UP,Ghazipur,S2446,25,56,uttar pradesh,mau,0.006213584039662937,0.004853172238787725,0.006185567933575232
UP,Ghazipur,S2446,5,3,bihar,bhojpur,0.005500790153204897,0.0019028653477959918,0.005475987926420055
UP,Ghosi,S2440,25,56,uttar pradesh,mau,0.7459191311838193,0.6336080876428078,0.7439397468972909
UP,Ghosi,S2440,25,59,uttar pradesh,ballia,0.11793876309827314,0.07857569783739925,0.11762579869678526
UP,Ghosi,S2440,25,57,uttar pradesh,azamgarh,0.11636821274740632,0.05084161019642915,0.1160594159862909
UP,Ghosi,S2440,25,60,uttar pradesh,ghazipur,0.019773892970501354,0.01007380755263377,0.019721420616069064
UP,Gonda,S2429,25,47,uttar pradesh,gonda,0.9341991126326183,0.416264424023161,0.9291157265381335
UP,Gonda,S2429,25,53,uttar pradesh,basti,0.04108176594945794,0.029035746344342823,0.04085822208719088
UP,Gonda,S2429,25,46,uttar pradesh,bahraich,0.024719121417923807,0.012006789587382,0.0245846138633944
UP,Gorakhpur,S2434,25,54,uttar pradesh,gorakhpur,0.8036861183195224,0.4067967418071147,0.8036285359749138
UP,Gorakhpur,S2434,25,52,uttar pradesh,mahrajganj,0.14664424164208878,0.09764186686501405,0.14663373490436543
UP,Gorakhpur,S2434,25,55,uttar pradesh,deoria,0.04966964003838886,0.01602250769761224,0.04966608131780867
UP,Hamirpur,S2456,25,41,uttar pradesh,hamirpur,0.9254822847356112,0.9374992234033562,0.9239857128628525
UP,Hamirpur,S2456,25,36,uttar pradesh,kanpur dehat,0.019548705587330142,0.02163624367224491,0.019517093914785597
UP,Hamirpur,S2456,25,38,uttar pradesh,jalaun,0.017564283657386912,0.027476882781973428,0.017535880938804017
UP,Hamirpur,S2456,25,42,uttar pradesh,banda,0.012134745186652753,0.010472729596963787,0.012115122424954373
UP,Hamirpur,S2456,13,7,madhya pradesh,tikamgarh,0.011516219087623939,0.014749399457475632,0.011497596527417948
UP,Hamirpur,S2456,25,43,uttar pradesh,fatehpur,0.007306475172831116,0.012544069846385855,0.007294660073381867
UP,Hamirpur,S2456,25,39,uttar pradesh,jhansi,0.006447286572563906,0.00872464130420713,0.006436860843299006
UP,Hapur,S2475,25,16,uttar pradesh,ghaziabad,0.683578509139383,0.35226666382684524,0.6807203879168123
UP,Hapur,S2475,25,15,uttar pradesh,meerut,0.17520873747182078,0.06704331808263875,0.17447616936990887
UP,Hapur,S2475,25,10,uttar pradesh,moradabad,0.14121275338879624,0.030500327875350706,0.1406223264488588
UP,Hardoi,S2415,25,30,uttar pradesh,hardoi,0.9762746984237132,0.5281947111831241,0.9718219853392587
UP,Hardoi,S2415,25,34,uttar pradesh,farrukhabad,0.012374412856577803,0.00887550355420066,0.012317974120504966
UP,Hardoi,S2415,25,29,uttar pradesh,sitapur,0.011350888719709011,0.005991800534123167,0.011299118197740102
UP,Hathras,S2471,25,18,uttar pradesh,aligarh,0.8651636875355624,0.44590993683392066,0.8651636875355624
UP,Hathras,S2471,25,24,uttar pradesh,budaun,0.04971434998784047,0.025145175505789295,0.04971434998784047
UP,Hathras,S2471,25,17,uttar pradesh,bulandshahr,0.044865875537674536,0.028090162933578917,0.044865875537674536
UP,Hathras,S2471,25,21,uttar pradesh,firozabad,0.0402560869389226,0.017105836145538313,0.0402560869389226
UP,Jalaun,S2458,25,38,uttar pradesh,jalaun,0.6866685923438662,0.9572888996442007,0.686668846508626
UP,Jalaun,S2458,25,39,uttar pradesh,jhansi,0.225952939249761,0.27248802567378483,0.22595302288439228
UP,Jalaun,S2458,25,36,uttar pradesh,kanpur dehat,0.025299433860073342,0.02495361564186734,0.025299443224451736
UP,Jalaun,S2458,25,41,uttar pradesh,hamirpur,0.02527680298293743,0.022818325481180377,0.02527681233893919
UP,Jalaun,S2458,25,35,uttar pradesh,etawah,0.01797837942280086,0.02470902301703752,0.017978386077350868
UP,Jalaun,S2458,13,2,madhya pradesh,bhind,0.01222437701089619,0.017945121280906733,0.012224381535649297
UP,Jalaun,S2458,13,3,madhya pradesh,gwalior,0.006599475129664891,0.007841487903718298,0.006599477572406601
UP,Jalesar,S2466,25,21,uttar pradesh,firozabad,0.32083902610594084,0.12908248118307708,0.32083902610594073
UP,Jalesar,S2466,25,20,uttar pradesh,agra,0.30100084979787656,0.15160011372071888,0.3010008497978765
UP,Jalesar,S2466,25,21,uttar pradesh,firozabad,0.20025188827565857,0.0805669151722304,0.2002518882756585
UP,Jalesar,S2466,25,19,uttar pradesh,mathura,0.1022010688525519,0.06571304075574536,0.10220106885255188
UP,Jalesar,S2466,25,18,uttar pradesh,aligarh,0.07570716696797204,0.03694479211676444,0.07570716696797203
UP,Jaunpur,S2444,25,58,uttar pradesh,jaunpur,0.8940149259407283,0.44777252093736986,0.8940149259407301
UP,Jaunpur,S2444,25,61,uttar pradesh,varanasi,0.07365807179668388,0.030910840722269732,0.07365807179668402
UP,Jaunpur,S2444,25,57,uttar pradesh,azamgarh,0.02618870901099144,0.013205269161308299,0.026188709010991497
UP,Jaunpur,S2444,25,50,uttar pradesh,sultanpur,0.0061382932515964,0.0027872207575423895,0.0061382932515964125
UP,Jhansi,S2457,25,40,uttar pradesh,lalitpur,0.5329892301853191,0.8844454211584556,0.5302853676333165
UP,Jhansi,S2457,25,39,uttar pradesh,jhansi,0.35334142409597674,0.5734229679357127,0.3515489176238437
UP,Jhansi,S2457,13,7,madhya pradesh,tikamgarh,0.06212071499434165,0.09541371104661012,0.061805575652936144
UP,Jhansi,S2457,13,5,madhya pradesh,shivpuri,0.025266822602308656,0.020118460136954803,0.0251386436231223
UP,Jhansi,S2457,13,4,madhya pradesh,datia,0.016028576869927185,0.06764545618092216,0.015947263653250325
UP,Jhansi,S2457,13,3,madhya pradesh,gwalior,0.010253231252126677,0.01639460414678736,0.010201216452484273
UP,Kairana,S2479,25,14,uttar pradesh,muzaffarnagar,0.9355756681413581,0.49668526608811336,0.9343384272269457
UP,Kairana,S2479,25,12,uttar pradesh,saharanpur,0.04827771536918175,0.0341006295199531,0.04821387107871643
UP,Kairana,S2479,25,13,uttar pradesh,hardwar,0.016146616489460204,0.017224299696471768,0.016125263588534753
UP,Kaiserganj,S2426,25,46,uttar pradesh,bahraich,0.5519312833204995,0.2972027429722185,0.5519312086262015
UP,Kaiserganj,S2426,25,48,uttar pradesh,bara banki,0.3192298369706611,0.1291209344101872,0.3192297937684559
UP,Kaiserganj,S2426,25,29,uttar pradesh,sitapur,0.09101047212875817,0.05259352764831565,0.09101045981207395
